DateTime,Active_power,Reactive_power,Voltage,Intensity,Sub_meter_1,Sub_meter_2,Sub_meter_3,Sub_meter_4
2008-9-25 08,84.42,5.81,237.62,5.87,0.0,40.0,1135.0,232.0
2008-9-25 09,80.94,6.97,238.94,5.62,0.0,35.0,1144.0,176.0
2008-9-25 10,76.63,4.52,239.79,5.28,0.0,24.0,1095.0,153.0
2008-9-25 11,47.01,5.62,241.0,3.26,0.0,22.0,605.0,153.0
2008-9-25 12,18.6,8.68,242.31,1.44,0.0,38.0,96.0,185.0
2008-9-25 13,14.66,7.23,241.19,1.12,0.0,40.0,40.0,168.0
2008-9-25 14,18.1,7.8,239.97,1.39,0.0,41.0,96.0,165.0
2008-9-25 15,14.99,7.31,239.81,1.11,0.0,34.0,39.0,177.0
2008-9-25 16,17.05,6.71,241.58,1.26,0.0,23.0,93.0,162.0
2008-9-25 17,15.61,6.43,243.1,1.13,0.0,22.0,71.0,176.0
2008-9-25 18,16.99,8.03,242.41,1.26,0.0,40.0,63.0,179.0
2008-9-25 19,68.36,12.94,240.08,4.86,0.0,40.0,412.0,687.0
2008-9-25 20,113.58,9.19,238.76,7.96,0.0,22.0,571.0,1299.0
2008-9-25 21,117.85,6.26,239.15,8.22,453.0,4.0,95.0,1417.0
2008-9-25 22,87.23,9.26,241.22,6.02,72.0,24.0,764.0,592.0
2008-9-25 23,61.84,6.99,242.72,4.41,487.0,25.0,339.0,187.0
2008-9-26 00,15.48,4.54,244.49,1.12,0.0,0.0,94.0,175.0
2008-9-26 01,17.59,7.01,242.58,1.32,0.0,24.0,97.0,172.0
2008-9-26 02,13.57,5.71,241.32,1.03,0.0,23.0,40.0,177.0
2008-9-26 03,15.49,4.46,241.2,1.14,0.0,4.0,94.0,166.0
2008-9-26 04,13.52,5.49,240.66,1.0,0.0,20.0,39.0,177.0
2008-9-26 05,16.78,5.91,240.34,1.23,0.0,23.0,95.0,167.0
2008-9-26 06,58.02,5.28,239.55,4.16,0.0,5.0,400.0,566.0
2008-9-26 07,127.96,6.9,237.18,8.97,0.0,18.0,1150.0,964.0
2008-9-26 08,76.5,4.94,239.2,5.32,0.0,23.0,1091.0,158.0
2008-9-26 09,77.46,3.39,237.12,5.42,0.0,4.0,1128.0,170.0
2008-9-26 10,76.23,4.32,239.0,5.25,0.0,18.0,1089.0,166.0
2008-9-26 11,94.76,8.9,239.36,6.6,0.0,23.0,1146.0,407.0
2008-9-26 12,112.24,9.93,239.65,7.96,0.0,3.0,1149.0,719.0
2008-9-26 13,58.51,5.94,239.97,4.32,0.0,20.0,491.0,455.0
2008-9-26 14,18.08,6.68,240.52,1.35,0.0,23.0,41.0,233.0
2008-9-26 15,16.34,5.42,242.41,1.2,0.0,2.0,94.0,185.0
2008-9-26 16,13.89,6.16,242.69,1.05,0.0,21.0,40.0,178.0
2008-9-26 17,17.44,7.09,242.38,1.29,0.0,24.0,94.0,179.0
2008-9-26 18,28.15,7.19,243.08,2.08,121.0,0.0,57.0,295.0
2008-9-26 19,176.08,29.67,239.01,12.62,1100.0,23.0,257.0,1555.0
2008-9-26 20,117.52,23.5,239.38,8.3,0.0,24.0,604.0,1331.0
2008-9-26 21,120.85,17.0,237.3,8.55,0.0,0.0,528.0,1487.0
2008-9-26 22,96.19,19.1,240.1,6.77,0.0,22.0,404.0,1174.0
2008-9-26 23,52.78,7.04,240.96,3.71,0.0,23.0,668.0,192.0
2008-9-27 00,13.4,5.61,242.7,1.01,0.0,1.0,40.0,193.0
2008-9-27 01,17.0,6.48,240.48,1.25,0.0,22.0,97.0,173.0
2008-9-27 02,14.04,6.29,239.35,1.06,0.0,23.0,40.0,164.0
2008-9-27 03,15.69,4.76,240.6,1.13,0.0,3.0,94.0,176.0
2008-9-27 04,17.3,6.97,240.93,1.32,0.0,20.0,94.0,190.0
2008-9-27 05,13.99,6.35,241.1,1.05,0.0,22.0,39.0,174.0
2008-9-27 06,35.7,4.8,239.53,2.58,0.0,5.0,212.0,381.0
2008-9-27 07,122.53,7.78,238.2,8.58,0.0,17.0,1140.0,887.0
2008-9-27 08,114.25,6.16,237.52,8.0,475.0,23.0,1133.0,272.0
2008-9-27 09,82.61,4.8,238.13,5.73,118.0,6.0,1081.0,170.0
2008-9-27 10,88.38,6.22,238.96,6.31,493.0,110.0,610.0,258.0
2008-9-27 11,65.34,6.57,241.4,4.7,0.0,815.0,39.0,234.0
2008-9-27 12,110.41,15.32,242.98,7.82,0.0,1348.0,99.0,393.0
2008-9-27 13,92.3,4.99,242.74,6.29,0.0,3.0,1180.0,350.0
2008-9-27 14,27.79,6.36,243.44,1.94,0.0,26.0,197.0,250.0
2008-9-27 15,29.07,8.2,244.37,2.06,0.0,23.0,93.0,366.0
2008-9-27 16,41.43,7.98,242.1,2.93,0.0,14.0,286.0,395.0
2008-9-27 17,87.92,7.84,241.02,6.07,0.0,10.0,1164.0,294.0
2008-9-27 18,178.78,19.0,239.16,12.6,1163.0,23.0,1090.0,704.0
2008-9-27 19,209.38,22.17,236.16,14.85,914.0,24.0,1183.0,1372.0
2008-9-27 20,216.71,18.5,235.45,15.41,476.0,0.0,1084.0,2051.0
2008-9-27 21,199.4,33.87,238.35,14.08,0.0,23.0,1115.0,2187.0
2008-9-27 22,187.13,23.95,239.18,13.16,708.0,23.0,480.0,1906.0
2008-9-27 23,146.91,16.07,239.68,10.29,0.0,0.0,98.0,2352.0
2008-9-28 00,120.15,14.74,239.62,8.41,207.0,23.0,39.0,1735.0
2008-9-28 01,58.02,7.25,240.76,4.08,228.0,22.0,98.0,617.0
2008-9-28 02,73.69,6.23,239.56,5.21,468.0,7.0,94.0,661.0
2008-9-28 03,75.26,4.03,239.98,5.22,0.0,16.0,617.0,625.0
2008-9-28 04,42.28,6.63,240.64,3.01,0.0,23.0,96.0,580.0
2008-9-28 05,15.81,6.48,241.66,1.29,0.0,12.0,40.0,215.0
2008-9-28 06,17.97,5.48,240.87,1.43,0.0,10.0,95.0,198.0
2008-9-28 07,20.92,8.45,241.75,1.66,0.0,22.0,93.0,236.0
2008-9-28 08,32.95,5.53,242.98,2.45,0.0,19.0,41.0,490.0
2008-9-28 09,40.91,6.53,242.48,2.88,0.0,3.0,406.0,274.0
2008-9-28 10,41.3,5.26,240.87,2.91,0.0,23.0,471.0,198.0
2008-9-28 11,57.67,5.6,239.67,4.18,0.0,20.0,457.0,479.0
2008-9-28 12,86.29,5.33,239.81,5.96,0.0,2.0,1153.0,282.0
2008-9-28 13,91.59,6.83,239.49,6.36,0.0,23.0,1093.0,413.0
2008-9-28 14,93.32,5.75,238.72,6.46,0.0,22.0,1143.0,388.0
2008-9-28 15,97.5,6.62,240.16,6.7,0.0,0.0,1156.0,475.0
2008-9-28 16,90.02,5.41,241.51,6.14,0.0,23.0,1111.0,366.0
2008-9-28 17,76.28,5.6,240.36,5.29,0.0,24.0,850.0,402.0
2008-9-28 18,25.84,5.74,240.47,1.88,0.0,0.0,39.0,389.0
2008-9-28 19,60.2,12.67,239.23,4.33,0.0,23.0,97.0,883.0
2008-9-28 20,150.48,8.71,237.18,10.66,252.0,23.0,607.0,1629.0
2008-9-28 21,186.28,4.01,237.88,13.06,263.0,0.0,1085.0,1753.0
2008-9-28 22,149.1,8.11,239.49,10.4,502.0,22.0,263.0,1697.0
2008-9-28 23,27.26,7.01,241.54,1.94,0.0,23.0,98.0,333.0
2008-9-29 00,20.87,3.96,240.07,1.44,0.0,0.0,97.0,259.0
2008-9-29 01,20.04,6.94,241.54,1.45,0.0,22.0,40.0,275.0
2008-9-29 02,22.8,6.91,240.95,1.66,0.0,23.0,96.0,259.0
2008-9-29 03,16.93,3.16,240.94,1.2,0.0,0.0,40.0,247.0
2008-9-29 04,23.47,7.78,240.56,1.73,0.0,22.0,97.0,273.0
2008-9-29 05,58.38,5.93,239.59,4.1,0.0,23.0,696.0,261.0
2008-9-29 06,45.94,3.66,242.04,3.26,0.0,2.0,115.0,650.0
2008-9-29 07,147.6,7.83,240.1,10.24,0.0,20.0,1174.0,1265.0
2008-9-29 08,93.26,15.85,240.64,6.52,0.0,23.0,1145.0,385.0
2008-9-29 09,94.62,18.33,240.7,6.62,0.0,1.0,1160.0,414.0
2008-9-29 10,102.43,19.42,239.45,7.22,0.0,21.0,1148.0,535.0
2008-9-29 11,99.1,13.21,239.6,6.99,0.0,24.0,1093.0,534.0
2008-9-29 12,86.64,5.06,238.43,6.03,0.0,1.0,1142.0,297.0
2008-9-29 13,48.41,6.93,238.63,3.41,0.0,22.0,481.0,307.0
2008-9-29 14,36.05,6.8,239.26,2.68,0.0,22.0,98.0,487.0
2008-9-29 15,37.11,5.12,239.9,2.75,0.0,4.0,97.0,514.0
2008-9-29 16,33.56,6.34,239.4,2.53,0.0,19.0,39.0,503.0
2008-9-29 17,22.2,7.14,240.8,1.63,0.0,23.0,96.0,256.0
2008-9-29 18,18.91,6.31,240.98,1.37,0.0,6.0,40.0,276.0
2008-9-29 19,56.81,11.05,237.05,4.09,0.0,17.0,95.0,837.0
2008-9-29 20,85.3,8.67,239.79,5.93,0.0,23.0,95.0,1304.0
2008-9-29 21,123.67,8.3,240.65,8.61,460.0,10.0,63.0,1530.0
2008-9-29 22,134.78,7.82,241.38,9.29,97.0,12.0,1169.0,972.0
2008-9-29 23,72.86,6.88,243.9,5.08,457.0,23.0,361.0,374.0
2008-9-30 00,20.21,5.02,241.78,1.43,0.0,16.0,40.0,286.0
2008-9-30 01,22.93,5.44,242.19,1.61,0.0,6.0,96.0,283.0
2008-9-30 02,22.47,6.06,241.24,1.59,0.0,22.0,95.0,251.0
2008-9-30 03,18.4,4.49,241.56,1.29,0.0,20.0,40.0,245.0
2008-9-30 04,21.69,4.9,241.27,1.52,0.0,3.0,95.0,270.0
2008-9-30 05,19.12,5.24,240.84,1.36,0.0,22.0,39.0,258.0
2008-9-30 06,48.46,5.67,241.01,3.42,0.0,22.0,243.0,547.0
2008-9-30 07,162.84,5.64,236.86,11.44,0.0,0.0,1130.0,1587.0
2008-9-30 08,100.13,7.41,239.73,6.9,0.0,23.0,1152.0,492.0
2008-9-30 09,82.51,5.45,240.3,5.69,0.0,22.0,1100.0,253.0
2008-9-30 10,58.96,4.21,240.48,4.07,0.0,0.0,732.0,251.0
2008-9-30 11,22.9,7.82,240.69,1.66,0.0,22.0,95.0,275.0
2008-9-30 12,19.34,6.79,241.38,1.39,0.0,23.0,40.0,263.0
2008-9-30 13,20.26,4.18,241.37,1.43,0.0,0.0,95.0,245.0
2008-9-30 14,19.32,6.69,241.17,1.4,0.0,23.0,39.0,267.0
2008-9-30 15,22.93,7.86,243.17,1.68,0.0,22.0,95.0,262.0
2008-9-30 16,20.79,4.81,240.41,1.47,0.0,0.0,95.0,252.0
2008-9-30 17,24.17,6.08,238.22,1.77,0.0,23.0,39.0,345.0
2008-9-30 18,56.98,7.07,239.23,3.99,0.0,22.0,96.0,840.0
2008-9-30 19,94.05,3.68,237.2,6.59,0.0,0.0,824.0,745.0
2008-9-30 20,142.58,19.73,237.73,10.11,16.0,23.0,284.0,2051.0
2008-9-30 21,209.02,7.51,238.19,14.71,462.0,23.0,817.0,2180.0
2008-9-30 22,117.28,6.89,243.35,8.14,520.0,0.0,40.0,1395.0
2008-9-30 23,27.68,6.44,244.64,1.94,0.0,23.0,94.0,342.0
2008-10-1 00,23.47,7.39,242.26,1.7,0.0,23.0,93.0,274.0
2008-10-1 01,16.9,2.83,241.45,1.2,0.0,0.0,39.0,250.0
2008-10-1 02,21.91,5.68,242.99,1.6,0.0,23.0,96.0,247.0
2008-10-1 03,22.4,7.84,243.39,1.66,0.0,23.0,70.0,281.0
2008-10-1 04,18.16,2.93,242.9,1.28,0.0,0.0,64.0,243.0
2008-10-1 05,31.12,5.49,241.84,2.23,0.0,23.0,255.0,240.0
2008-10-1 06,91.09,7.39,242.28,6.38,0.0,23.0,745.0,750.0
2008-10-1 07,162.72,5.6,238.85,11.31,0.0,0.0,1207.0,1508.0
2008-10-1 08,84.54,5.84,239.04,5.83,0.0,22.0,1109.0,284.0
2008-10-1 09,84.6,6.27,238.45,5.85,0.0,23.0,1123.0,263.0
2008-10-1 10,87.61,4.05,240.7,6.06,0.0,0.0,1159.0,303.0
2008-10-1 11,175.88,14.34,237.1,12.46,1226.0,199.0,1071.0,435.0
2008-10-1 12,153.74,10.57,238.09,10.78,1.0,993.0,1137.0,431.0
2008-10-1 13,133.83,7.99,239.56,9.5,0.0,1697.0,272.0,267.0
2008-10-1 14,66.43,6.27,241.7,4.77,0.0,759.0,40.0,311.0
2008-10-1 15,25.38,8.49,243.31,1.83,0.0,28.0,98.0,301.0
2008-10-1 16,23.2,6.85,243.32,1.66,0.0,26.0,95.0,269.0
2008-10-1 17,111.3,5.87,240.9,7.81,0.0,1525.0,39.0,291.0
2008-10-1 18,43.81,8.36,241.63,3.13,0.0,314.0,99.0,324.0
2008-10-1 19,78.49,13.56,238.6,5.59,0.0,26.0,282.0,999.0
2008-10-1 20,145.82,10.27,239.95,10.13,18.0,25.0,1096.0,1293.0
2008-10-1 21,166.62,10.35,239.7,11.59,489.0,0.0,374.0,1916.0
2008-10-1 22,75.52,12.05,244.13,5.27,515.0,24.0,96.0,625.0
2008-10-1 23,27.84,4.97,244.94,1.94,0.0,24.0,149.0,291.0
2008-10-2 00,56.43,6.82,239.79,3.96,0.0,0.0,659.0,289.0
2008-10-2 01,22.01,5.77,239.51,1.6,0.0,23.0,94.0,253.0
2008-10-2 02,18.48,5.19,242.65,1.35,0.0,24.0,40.0,245.0
2008-10-2 03,21.73,5.45,242.3,1.57,0.0,8.0,94.0,264.0
2008-10-2 04,19.38,6.1,241.95,1.41,0.0,15.0,40.0,272.0
2008-10-2 05,21.73,5.41,242.89,1.57,0.0,23.0,96.0,245.0
2008-10-2 06,87.18,5.17,242.3,6.1,0.0,12.0,572.0,870.0
2008-10-2 07,127.4,5.5,239.25,8.84,0.0,11.0,1147.0,965.0
2008-10-2 08,96.6,7.65,240.27,6.68,0.0,23.0,1100.0,486.0
2008-10-2 09,159.61,20.57,237.11,11.32,0.0,15.0,1128.0,1517.0
2008-10-2 10,83.14,3.58,237.88,5.73,0.0,8.0,1135.0,242.0
2008-10-2 11,47.05,12.06,239.21,3.64,0.0,23.0,250.0,517.0
2008-10-2 12,57.53,5.61,238.34,4.04,0.0,17.0,685.0,260.0
2008-10-2 13,16.87,3.49,239.2,1.23,0.0,5.0,39.0,248.0
2008-10-2 14,21.53,6.18,241.87,1.63,0.0,24.0,95.0,246.0
2008-10-2 15,19.01,5.78,242.01,1.38,0.0,18.0,40.0,264.0
2008-10-2 16,21.14,4.89,242.05,1.49,0.0,5.0,94.0,252.0
2008-10-2 17,21.86,5.66,240.61,1.56,0.0,23.0,93.0,245.0
2008-10-2 18,18.18,4.56,239.78,1.31,0.0,19.0,39.0,243.0
2008-10-2 19,41.94,4.11,237.37,2.96,0.0,3.0,232.0,468.0
2008-10-2 20,119.08,9.83,239.08,8.33,0.0,23.0,504.0,1460.0
2008-10-2 21,69.28,3.75,239.58,4.79,0.0,20.0,95.0,1043.0
2008-10-2 22,89.34,2.88,241.02,6.15,0.0,3.0,40.0,1450.0
2008-10-2 23,88.84,7.65,241.86,6.13,0.0,22.0,749.0,710.0
2008-10-3 00,22.7,5.31,242.54,1.63,0.0,19.0,40.0,322.0
2008-10-3 01,24.0,3.8,240.73,1.68,0.0,4.0,94.0,300.0
2008-10-3 02,19.39,5.41,241.35,1.37,0.0,22.0,40.0,268.0
2008-10-3 03,21.44,4.99,242.39,1.5,0.0,16.0,91.0,252.0
2008-10-3 04,17.52,3.25,241.25,1.2,0.0,6.0,39.0,249.0
2008-10-3 05,21.82,5.19,241.3,1.53,0.0,22.0,93.0,247.0
2008-10-3 06,47.12,4.97,240.96,3.34,0.0,10.0,226.0,553.0
2008-10-3 07,135.53,4.41,237.29,9.48,72.0,12.0,1129.0,1049.0
2008-10-3 08,120.54,5.35,238.23,8.43,444.0,22.0,1136.0,409.0
2008-10-3 09,118.21,8.81,237.65,8.35,487.0,4.0,1077.0,403.0
2008-10-3 10,116.72,25.3,237.19,8.49,0.0,17.0,1126.0,801.0
2008-10-3 11,85.92,5.06,237.63,6.06,0.0,22.0,1077.0,331.0
2008-10-3 12,55.39,3.21,238.22,3.84,0.0,0.0,679.0,239.0
2008-10-3 13,18.19,4.21,240.56,1.29,0.0,22.0,39.0,241.0
2008-10-3 14,22.53,6.71,242.52,1.6,0.0,22.0,90.0,276.0
2008-10-3 15,19.22,3.27,243.42,1.35,0.0,0.0,40.0,289.0
2008-10-3 16,18.37,4.77,242.89,1.31,0.0,22.0,40.0,252.0
2008-10-3 17,24.85,4.12,239.96,1.75,0.0,22.0,89.0,308.0
2008-10-3 18,23.89,5.65,239.94,1.7,0.0,0.0,40.0,368.0
2008-10-3 19,119.6,7.43,236.27,8.48,658.0,21.0,442.0,870.0
2008-10-3 20,213.75,9.11,237.43,15.18,1809.0,22.0,743.0,989.0
2008-10-3 21,172.92,14.77,237.19,12.26,1179.0,0.0,291.0,1413.0
2008-10-3 22,112.23,7.38,238.25,7.86,144.0,21.0,699.0,1001.0
2008-10-3 23,60.74,6.1,241.03,4.22,8.0,21.0,72.0,903.0
2008-10-4 00,118.17,5.32,239.78,8.25,499.0,0.0,855.0,613.0
2008-10-4 01,116.61,3.17,240.12,8.09,10.0,0.0,949.0,980.0
2008-10-4 02,88.42,6.15,240.54,6.06,0.0,21.0,1152.0,302.0
2008-10-4 03,95.4,7.17,237.37,6.67,286.0,6.0,935.0,359.0
2008-10-4 04,86.24,20.25,239.48,6.4,806.0,15.0,88.0,532.0
2008-10-4 05,127.42,20.11,238.17,9.2,845.0,22.0,726.0,531.0
2008-10-4 06,80.18,13.78,241.08,5.74,436.0,22.0,408.0,473.0
2008-10-4 07,32.82,7.11,245.03,2.26,72.0,0.0,90.0,388.0
2008-10-4 08,67.77,7.59,245.68,4.75,508.0,22.0,41.0,562.0
2008-10-4 09,85.13,14.6,243.5,5.95,0.0,22.0,702.0,695.0
2008-10-4 10,94.38,3.92,239.24,6.68,0.0,275.0,313.0,986.0
2008-10-4 11,107.84,6.18,236.79,7.56,0.0,32.0,1122.0,652.0
2008-10-4 12,118.67,6.11,233.88,8.43,0.0,25.0,1044.0,912.0
2008-10-4 13,143.66,8.86,234.36,10.17,0.0,23.0,1102.0,1270.0
2008-10-4 14,149.73,10.0,236.12,10.54,0.0,2.0,1063.0,1434.0
2008-10-4 15,132.05,4.54,239.55,9.13,0.0,24.0,1147.0,1031.0
2008-10-4 16,101.52,13.56,242.41,7.01,0.0,24.0,347.0,1319.0
2008-10-4 17,74.38,10.16,241.88,5.16,0.0,0.0,92.0,1145.0
2008-10-4 18,84.57,13.69,240.39,5.88,0.0,24.0,47.0,1338.0
2008-10-4 19,89.6,12.68,240.21,6.24,0.0,23.0,86.0,1385.0
2008-10-4 20,44.57,6.79,242.34,3.07,0.0,0.0,81.0,658.0
2008-10-4 21,20.28,5.5,243.08,1.41,0.0,24.0,50.0,269.0
2008-10-4 22,22.74,5.76,242.0,1.58,0.0,23.0,94.0,265.0
2008-10-4 23,18.34,3.22,241.2,1.25,0.0,0.0,39.0,266.0
2008-10-5 00,39.4,5.44,240.03,2.74,0.0,24.0,366.0,268.0
2008-10-5 01,86.93,6.34,239.39,6.14,0.0,22.0,603.0,826.0
2008-10-5 02,34.83,4.6,238.3,2.48,0.0,1.0,91.0,488.0
2008-10-5 03,69.89,7.02,237.98,4.98,0.0,836.0,38.0,290.0
2008-10-5 04,67.32,5.63,238.69,4.86,184.0,492.0,93.0,355.0
2008-10-5 05,40.04,3.74,236.39,2.81,322.0,63.0,39.0,244.0
2008-10-5 06,51.68,5.96,240.25,3.66,484.0,24.0,94.0,254.0
2008-10-5 07,18.92,4.06,243.19,1.3,0.0,16.0,41.0,258.0
2008-10-5 08,22.58,5.83,244.63,1.56,0.0,8.0,91.0,276.0
2008-10-5 09,89.93,6.69,242.67,6.29,0.0,688.0,311.0,506.0
2008-10-5 10,154.51,9.4,239.85,10.77,0.0,845.0,677.0,1055.0
2008-10-5 11,120.89,4.9,238.02,8.41,0.0,5.0,93.0,1917.0
2008-10-5 12,100.33,12.15,234.95,7.14,0.0,25.0,53.0,1599.0
2008-10-5 13,179.24,9.66,237.0,12.57,0.0,32.0,1126.0,1831.0
2008-10-5 14,149.46,2.16,239.07,10.37,0.0,15.0,991.0,1483.0
2008-10-5 15,85.67,5.32,239.76,5.93,0.0,16.0,93.0,1313.0
2008-10-5 16,73.63,5.63,242.25,5.04,0.0,29.0,690.0,515.0
2008-10-5 17,27.86,6.37,244.21,2.01,0.0,2.0,94.0,357.0
2008-10-5 18,25.67,8.15,242.03,1.88,0.0,28.0,94.0,317.0
2008-10-5 19,19.6,5.48,241.02,1.41,0.0,29.0,39.0,251.0
2008-10-5 20,21.84,4.31,241.77,1.52,0.0,0.0,93.0,270.0
2008-10-5 21,19.8,5.67,241.01,1.43,0.0,29.0,39.0,254.0
2008-10-5 22,23.33,6.38,239.83,1.67,0.0,12.0,93.0,281.0
2008-10-5 23,26.63,5.39,241.0,1.87,0.0,16.0,129.0,292.0
2008-10-6 00,130.54,7.44,238.06,9.18,0.0,28.0,1143.0,1013.0
2008-10-6 01,135.43,4.92,235.66,9.56,453.0,0.0,1109.0,696.0
2008-10-6 02,103.39,6.52,236.65,7.25,301.0,29.0,1125.0,272.0
2008-10-6 03,96.37,5.84,236.9,6.78,236.0,14.0,1069.0,292.0
2008-10-6 04,85.64,5.39,238.72,5.94,0.0,14.0,1140.0,284.0
2008-10-6 05,68.58,5.23,237.57,4.82,0.0,28.0,858.0,259.0
2008-10-6 06,18.13,3.2,238.73,1.26,0.0,0.0,39.0,258.0
2008-10-6 07,23.58,6.36,239.16,1.7,0.0,28.0,93.0,264.0
2008-10-6 08,19.55,4.92,239.2,1.38,0.0,12.0,39.0,272.0
2008-10-6 09,22.47,4.72,239.67,1.58,0.0,17.0,94.0,263.0
2008-10-6 10,21.58,4.58,241.06,1.59,0.0,0.0,57.0,303.0
2008-10-6 11,21.6,4.68,241.18,1.6,0.0,0.0,60.0,300.0
2008-10-6 12,21.6,4.68,241.18,1.6,0.0,0.0,60.0,300.0
2008-10-6 13,21.6,4.68,241.18,1.6,0.0,0.0,60.0,300.0
2008-10-6 14,21.6,4.68,241.18,1.6,0.0,0.0,60.0,300.0
2008-10-6 15,21.6,4.68,241.18,1.6,0.0,0.0,60.0,300.0
2008-10-6 16,20.87,4.03,241.08,1.53,0.0,0.0,56.0,291.0
2008-10-6 17,30.58,6.58,239.89,2.28,0.0,28.0,66.0,409.0
2008-10-6 18,31.56,4.99,240.49,2.36,0.0,9.0,64.0,457.0
2008-10-6 19,72.66,8.01,237.14,5.3,0.0,19.0,93.0,1097.0
2008-10-6 20,138.42,5.85,236.58,9.77,0.0,28.0,740.0,1538.0
2008-10-6 21,113.6,2.43,236.71,8.03,0.0,0.0,476.0,1417.0
2008-10-6 22,108.81,6.35,238.96,7.61,0.0,28.0,334.0,1451.0
2008-10-6 23,74.03,4.47,240.75,5.25,0.0,4.0,667.0,558.0
2008-10-7 00,34.34,7.06,240.19,2.6,0.0,24.0,94.0,450.0
2008-10-7 01,29.6,4.74,241.72,2.24,0.0,28.0,40.0,427.0
2008-10-7 02,32.46,4.67,244.03,2.43,0.0,0.0,93.0,450.0
2008-10-7 03,30.11,5.26,241.88,2.27,0.0,28.0,40.0,433.0
2008-10-7 04,31.78,3.67,241.21,2.38,0.0,0.0,93.0,437.0
2008-10-7 05,34.28,6.99,241.33,2.59,0.0,28.0,94.0,448.0
2008-10-7 06,56.15,3.75,238.92,4.17,0.0,20.0,165.0,752.0
2008-10-7 07,173.71,5.62,233.75,12.42,0.0,8.0,1102.0,1782.0
2008-10-7 08,98.55,6.59,235.61,6.98,0.0,28.0,1121.0,493.0
2008-10-7 09,92.95,2.77,234.89,6.6,0.0,0.0,1110.0,443.0
2008-10-7 10,105.94,15.16,234.82,7.65,0.0,28.0,1051.0,686.0
2008-10-7 11,118.38,11.09,234.86,8.54,0.0,13.0,1111.0,850.0
2008-10-7 12,95.55,5.41,235.58,6.79,0.0,15.0,1116.0,464.0
2008-10-7 13,51.59,6.5,236.63,3.79,0.0,28.0,378.0,457.0
2008-10-7 14,33.46,3.38,240.39,2.5,0.0,0.0,97.0,464.0
2008-10-7 15,29.91,6.52,240.25,2.21,0.0,29.0,75.0,395.0
2008-10-7 16,33.13,3.81,240.3,2.49,0.0,7.0,60.0,483.0
2008-10-7 17,30.56,5.12,240.11,2.14,0.0,22.0,96.0,389.0
2008-10-7 18,40.04,6.09,238.61,2.79,0.0,29.0,38.0,602.0
2008-10-7 19,48.43,13.04,237.64,3.5,0.0,0.0,97.0,708.0
2008-10-7 20,139.94,20.76,237.16,9.92,3.0,28.0,340.0,1964.0
2008-10-7 21,196.96,15.51,237.65,13.83,487.0,2.0,873.0,1920.0
2008-10-7 22,142.83,14.1,240.03,9.99,526.0,27.0,95.0,1732.0
2008-10-7 23,45.92,9.62,244.9,3.18,0.0,27.0,97.0,642.0
2008-10-8 00,22.78,4.0,243.32,1.59,0.0,2.0,40.0,336.0
2008-10-8 01,23.89,6.84,241.8,1.73,0.0,29.0,96.0,267.0
2008-10-8 02,19.81,4.55,242.33,1.36,0.0,0.0,47.0,282.0
2008-10-8 03,22.7,5.92,239.96,1.59,0.0,28.0,87.0,267.0
2008-10-8 04,23.02,5.47,239.67,1.63,0.0,20.0,96.0,268.0
2008-10-8 05,19.4,4.72,239.84,1.35,0.0,8.0,39.0,272.0
2008-10-8 06,105.67,5.22,238.41,7.38,0.0,29.0,943.0,793.0
2008-10-8 07,135.4,3.37,236.17,9.51,0.0,0.0,1124.0,1137.0
2008-10-8 08,101.09,7.01,238.5,7.05,0.0,27.0,1142.0,518.0
2008-10-8 09,85.54,3.78,239.09,5.89,0.0,10.0,1147.0,267.0
2008-10-8 10,85.2,4.74,238.48,5.92,0.0,18.0,1084.0,316.0
2008-10-8 11,90.63,8.59,238.02,6.35,0.0,47.0,1133.0,333.0
2008-10-8 12,103.77,3.58,237.98,7.25,0.0,327.0,1079.0,320.0
2008-10-8 13,68.22,6.47,240.01,4.75,0.0,111.0,692.0,335.0
2008-10-8 14,156.9,7.94,240.07,11.08,0.0,2279.0,40.0,299.0
2008-10-8 15,52.02,5.96,241.99,3.79,0.0,505.0,93.0,272.0
2008-10-8 16,63.5,8.64,242.72,4.49,0.0,611.0,94.0,347.0
2008-10-8 17,81.36,7.15,239.93,5.89,0.0,918.0,39.0,403.0
2008-10-8 18,31.79,3.6,238.31,2.28,0.0,38.0,91.0,402.0
2008-10-8 19,88.77,8.75,239.53,6.2,0.0,39.0,47.0,1389.0
2008-10-8 20,132.9,10.3,238.99,9.24,0.0,29.0,743.0,1445.0
2008-10-8 21,162.83,7.78,240.32,11.33,402.0,0.0,716.0,1600.0
2008-10-8 22,127.14,11.0,241.24,8.77,119.0,30.0,948.0,1022.0
2008-10-8 23,56.25,7.03,244.49,3.92,523.0,21.0,90.0,303.0
2008-10-9 00,22.53,5.09,243.4,1.57,0.0,8.0,92.0,277.0
2008-10-9 01,22.0,6.05,240.93,1.54,0.0,29.0,40.0,302.0
2008-10-9 02,21.42,3.9,240.74,1.49,0.0,1.0,89.0,261.0
2008-10-9 03,20.5,6.08,240.88,1.47,0.0,27.0,40.0,266.0
2008-10-9 04,23.1,5.96,240.39,1.66,0.0,28.0,91.0,262.0
2008-10-9 05,18.07,2.99,240.07,1.24,0.0,0.0,40.0,255.0
2008-10-9 06,62.02,6.8,239.24,4.32,0.0,28.0,694.0,314.0
2008-10-9 07,198.43,20.62,236.59,14.1,0.0,7.0,1123.0,2175.0
